Age,Signal,Signal + Noise,Downsampled Signal + Noise
1084.0,0.004204706950395096,0.2513663510606832,0.2513663510606832
1085.0,0.004064550052048593,0.22724631304197151,
1086.0,0.00392906505031364,0.0795714055402138,
1087.0,0.0037980962153031854,-0.08597904092842411,-0.08597904092842411
1088.0,0.0036714930081264124,-0.02929680410937114,
1089.0,0.003549109907855532,0.017596039015695286,
1090.0,0.0034308062442603474,0.09134036417831727,0.09134036417831727
1091.0,0.003316446036118336,0.04680261477106237,
1092.0,0.0032058978349143916,0.2618945853999378,0.2618945853999378
1093.0,0.0030990345737505784,0.24403883597739695,0.24403883597739695
1094.0,0.002995733421292226,0.4597036886506244,
1095.0,0.0705765600862866,0.6050189085749487,0.6050189085749487
1096.0,0.13688944053463278,0.44936377398213134,
1097.0,0.20156925020899885,0.37590285273471913,0.37590285273471913
1098.0,0.2642261168649561,0.3446606525258062,0.3446606525258062
1099.0,0.3244487798474314,0.2987871922844467,
1100.0,0.38180704852485636,0.4221853836991103,0.4221853836991103
1101.0,0.43585241553122595,0.34028752776581134,
1102.0,0.48611497849381335,0.4451390760438142,0.4451390760438142
1103.0,0.5320927211292604,0.3696933453001302,
1104.0,0.5732234945883118,0.5033538875604368,
1105.0,0.6088109763272435,0.6110106127608104,
1106.0,0.6377866344797307,0.5963973013924473,0.5963973013924473
1107.0,0.616527079997073,0.5222528652156804,
1108.0,0.5959761773305039,0.5717112629402258,
1109.0,0.5761103047528204,0.5803234406413192,
1110.0,0.5569066279277264,0.3718006171001397,0.3718006171001397
1111.0,0.5383430736634688,0.4489761365915821,
1112.0,0.5203983045413532,0.3975026310882218,
1113.0,0.5030516943899748,0.1763674622761891,0.1763674622761891
1114.0,0.4862833045769756,0.26089445795759564,
1115.0,0.4700738610910764,0.3850204794130005,
1116.0,0.4544047323880405,0.12739236421308775,0.12739236421308775
1117.0,0.43925790797510583,0.06418581103871618,
1118.0,0.42461597770926895,0.07768113529954418,
1119.0,0.4644124899110376,0.0880739215395055,
1120.0,0.5084826244385172,0.17909085626171983,
1121.0,0.5556643115252408,0.10068513576474064,0.10068513576474064
1122.0,0.6050583842841419,0.37516746560497255,
1123.0,0.6558753988638838,0.567765384426374,
1124.0,0.7073804982018032,0.7488522118366161,
1125.0,0.758871052092631,0.729122534031636,0.729122534031636
1126.0,0.8096678640479799,0.9163070022637301,
1127.0,0.859112603716333,1.0479823753296718,
1128.0,0.9065680306175586,1.040938916729404,1.040938916729404
1129.0,0.9514190000945281,1.0895647625426306,
1130.0,0.9930726460580929,1.311870458261289,
1131.0,1.0309558519120363,1.2291321209044679,1.2291321209044679
1132.0,1.0645068733247114,1.2900146307153688,
1133.0,1.0931544187818956,1.1778882989832347,
1134.0,1.1162664890136798,1.1595873081160215,
1135.0,1.133007984171969,1.098610385787331,1.098610385787331
1136.0,1.141767895267767,1.105618980810604,
1137.0,1.1037089654255081,1.0029383165410073,
1138.0,1.0669186665779913,1.038312590569982,1.038312590569982
1139.0,1.0313547110253916,1.0870914324935614,
1140.0,0.9969762206578785,0.9314204204558776,
1141.0,0.9637436799692826,0.705181619039577,0.705181619039577
1142.0,0.9316188906369731,0.8363582462196386,
1143.0,0.9005649276157407,0.8192142214320486,0.8192142214320486
1144.0,0.870546096695216,0.7957754466741924,
1145.0,0.8415278934720422,0.7916836910011719,0.7916836910011719
1146.0,0.8134769636896407,0.6567543583414819,
1147.0,0.8270745607041392,0.6936840413065777,
1148.0,0.8487747660440625,0.6957732333430029,0.6957732333430029
1149.0,0.875177205401136,0.7629290840679828,
1150.0,0.9048718293844576,1.0428079942784432,
1151.0,0.9368910103235496,0.790850923448233,0.790850923448233
1152.0,0.9704522867930593,1.0394954767783904,
1153.0,1.0048761458571556,0.800608503528708,0.800608503528708
1154.0,1.0395535023342561,1.050882607023694,
1155.0,1.0739319191344214,1.028102861914683,
1156.0,1.1075100301595313,0.9501323897117292,0.9501323897117292
1157.0,1.1398358201797343,1.0655332238621327,
1158.0,1.1705067252916324,0.9064336837514639,
1159.0,1.1991705188942823,1.0543446847524176,1.0543446847524176
1160.0,1.2255264446505965,1.2330808928538954,
1161.0,1.2493263452651513,1.1664119121273608,
1162.0,1.2703757424613422,1.3663733055510223,1.3663733055510223
1163.0,1.2885350214774351,1.2560044002558428,
1164.0,1.3037211258258283,1.3592167623566482,1.3592167623566482
1165.0,1.3159105613149327,1.1767502164523151,
1166.0,1.3251451879623224,1.166211480111862,
1167.0,1.331543479340082,1.1790489451382253,1.1790489451382253
1168.0,1.3353218582083453,1.459161401956536,
1169.0,1.336832510399829,1.5113564717256043,
1170.0,1.3366190683067645,1.556827532268889,
1171.0,1.3354582243744813,1.492961752035613,
1172.0,1.334290520742566,1.4307171439394646,1.4307171439394646
1173.0,1.3339952920916653,1.2217120243019437,1.2217120243019437
1174.0,1.3351920902579741,1.2011411713908582,
1175.0,1.3382194042486473,1.086904184264017,
1176.0,1.3432107616503528,1.1509793431714739,1.1509793431714739
1177.0,1.350169904733524,1.3916436553115739,
1178.0,1.3590199754377703,1.4059965980172089,
1179.0,1.369632048510452,1.4034957096684377,1.4034957096684377
1180.0,1.3818411128953199,1.3224142374548469,
1181.0,1.395454890521909,1.2903102618265285,
1182.0,1.410258608182484,1.2816923136016358,
1183.0,1.426017505924103,1.2188251773820977,1.2188251773820977
1184.0,1.4424781362875936,1.3662493152654005,
1185.0,1.4593691016375518,1.4149327896849713,
1186.0,1.4764016326175622,1.4433220350924023,1.4433220350924023
1187.0,1.493270246305132,1.4436084406383378,
1188.0,1.5096535933922832,1.6198405226544308,1.6198405226544308
1189.0,1.5252154814788583,1.6734253317559944,
1190.0,1.5396059197298615,1.8329894886871698,
1191.0,1.5524618281675762,1.996200933460241,1.996200933460241
1192.0,1.5634067092670196,1.8848001781166688,
1193.0,1.5720478884820688,1.8214845617779027,1.8214845617779027
1194.0,1.5779683378742677,1.8308776956739718,
1195.0,1.580705815178364,1.7905092853886733,1.7905092853886733
1196.0,1.5796979389255978,1.888069769589284,
1197.0,1.5741074364881218,1.8962664514833278,
1198.0,1.4271074364881218,1.870288054039568,1.870288054039568
1199.0,1.2801074364881218,1.5848487781540128,
1200.0,1.1331074364881217,1.3870782843582838,1.3870782843582838
